,institution,major,degree,season,decisionfin,method,decdate,decdate_ts,gpa,grev,greq,greaw,status,date_add,date_add_ts,comment
1005,California Institute of Technology,Aeronautics/Aerospace Engineering,PhD,Fall 2017,Other,Other,,,,,,,Other,17-02-2017,1487260800,"To the poster below, can you please tell about your profile? In which field of Aero you work?"
1006,California Institute of Technology,Aeronautics/Aerospace Engineering,PhD,Fall 2017,Accepted,,17-02-2017,1487260800,3.78,153.0,170.0,4.5,International,17-02-2017,1487260800,
1007,GaTech (Georgia Institute Of Technology),Aerospace Engineering,PhD,Fall 2017,Accepted,,16-02-2017,1487174400,3.75,155.0,170.0,3.5,International,16-02-2017,1487174400,"Really happy to receive this. Still waiting for another school and the professor whose research interests match mine most. Anyway, Really happy to receive this, but I still need some time to decide where to go."
1008,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2017,Accepted,,16-02-2017,1487174400,3.8,162.0,170.0,3.5,International,16-02-2017,1487174400,
1009,"""University Of Washington",Aero/Astro,PhD,Fall 2017,Accepted,,13-02-2017,1486915200,,,,,International,14-02-2017,1487001600,Offered travel award for visit day.
1010,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2017,Accepted,,14-02-2017,1487001600,,,,,American,14-02-2017,1487001600,
1011,Princeton University,Aerospace And Mechanical Engineering,PhD,Fall 2017,Accepted,,19-01-2017,1484755200,3.7,170.0,158.0,5.5,American,14-02-2017,1487001600,"1 summer of research, 2 summers of industry, no papers"
1012,"""University Of Washington Seattle",Aero & Astro,PhD,Fall 2017,Accepted,,13-02-2017,1486915200,3.8,160.0,170.0,4.0,International,14-02-2017,1487001600,
1013,NC State University (NCSU),Aerospace Engineering,PhD,Fall 2017,Accepted,,14-02-2017,1487001600,3.75,155.0,170.0,3.5,International,14-02-2017,1487001600,"Without funding. Need to contact Professors for RA position. Anyway, I have a better place. A useful information: NCSU this year admitted 300 applicants into MAE department. 
To the poster of UW AA below: Is there any one whose track is Plasma? I am really nervous cause UW is one of my dream schools and I still have no response..."
1014,University Of Washington Seattle,Aeronautical And Astronautical Engineering,PhD,Fall 2017,Accepted,,14-02-2017,1487001600,8.12,153.0,170.0,4.5,International,14-02-2017,1487001600,Admitted to the program - funding decision within a few days. Field - Controls.
1015,"""University Of Washington Seattle",Aero / Astro,PhD,Fall 2017,Accepted,,14-02-2017,1487001600,3.5,170.0,157.0,3.5,International,14-02-2017,1487001600,Thank you for my first offer. ã‚ã‚ŠãŒã¨ã†
1016,"""University Of Washington Seattle",Aeronautics & Astronautics,PhD,Fall 2017,Accepted,,13-02-2017,1486915200,3.1,165.0,162.0,4.0,American,14-02-2017,1487001600,"Email with ""congratulations!"" and also a note on the application website. Funding TBD."
1017,The University Of Minnesota - Twin Cities,Aeronautics/Aerospace Engineering,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,3.7,160.0,163.0,4.5,American,14-02-2017,1487001600,
1018,University Of Minnesota - Twin Cities (UMN),Aerospace Engineering And Mechanics,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,3.75,155.0,170.0,3.5,International,12-02-2017,1486828800,"I have received an Email from AEM department of UMN on Feb 3rd to say that I am recommended to admission with financial aid. However, my online application system's status still shows Final Review since Feb 7th, Is there anyone who is the same with me. I am so nervous now as UMN is my dream school... I am an undergraduate with the aid of 50% TA."
1019,University Of Texas At Austin,Aerosoace Engineering,PhD,Fall 2017,Interview,,,,3.85,156.0,166.0,4.0,International,10-02-2017,1486656000,
1020,Cornell (Ithaca),Aero/Astro Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,4.0,159.0,163.0,3.5,International,10-02-2017,1486656000,"3 conference presentations, 1 publication, experience in rocket propulsion, and a year of industry experience in R&D of turbomachinery."
1021,UCSD,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,10-02-2017,1486656000,,,,,International,10-02-2017,1486656000,
1022,à¸µUniversity Of Maryland - College Park,Aerospace Eng,PhD,Fall 2017,Accepted,,04-02-2017,1486137600,,,,,International,09-02-2017,1486569600,
1023,UC Davis (California) F17,Aerospace And Mechanical Engineering,PhD,Fall 2017,Accepted,,09-02-2017,1486569600,,,,,International,09-02-2017,1486569600,
1024,WPI Worcester Polytechnic Institute,Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,09-02-2017,1486569600,,,,,International,09-02-2017,1486569600,"Normal undergrad GPA, good masters GPA, high toefl and gre scores.12 years of experience. No funding though."
1025,Cornell University,Aeronautics/Aerospace,PhD,Fall 2017,Rejected,,09-04-2017,1491667200,3.28,156.0,165.0,4.0,International,09-02-2017,1486569600,generic rejection. Shifted application to M.S pool
1026,Cornell,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,,,,,American,09-02-2017,1486569600,
1027,Auburn University,Aerospace Eng,PhD,Fall 2017,Accepted,,08-02-2017,1486483200,,,,,American,08-02-2017,1486483200,
1028,The University Of Colorado - Boulder,Aerospace Eng. Sciences,PhD,Fall 2017,Interview,,,,3.9,160.0,163.0,5.0,American,08-02-2017,1486483200,
1029,Cornell,Aerospace And Mechanical Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,,,,,International,07-02-2017,1486396800,
1030,University Of Minnesota - Twin Cities (UMN),Aerospace And Engineering Mechanics,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,3.6,155.0,170.0,4.0,International,07-02-2017,1486396800,1 year TAship
1031,à¸µUniversity Of Maryland - College Park (UMD),Aeronautics/Aerospace,PhD,Fall 2017,Accepted,,03-01-2017,1483372800,3.6,155.0,170.0,4.0,International,07-02-2017,1486396800,
1032,Cornell (Ithaca),Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,,,,,International,07-02-2017,1486396800,
1033,The University Of Colorado - Boulder,Aeronautics/Aerospace Engineering,PhD,Fall 2017,Accepted,,05-02-2017,1486224000,3.95,163.0,159.0,4.5,American,07-02-2017,1486396800,
1034,Cornell,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,07-02-2017,1486396800,3.58,155.0,165.0,4.5,International,07-02-2017,1486396800,Good luck to those who didn't get in (we will get in somewhere) and congrats to those who got in. I'm sad and I will go cry tonight. I'll model the fluid motion of my tears flowing down my cheeks which will never kiss the Ithaca sunlight.
1035,Cornell (Ithaca),Aerospace Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,3.88,152.0,170.0,4.0,American,06-02-2017,1486310400,
1036,The University Of Toronto (UTIAS),Aerospace Engineering,PhD,Fall 2017,Accepted,,06-02-2017,1486310400,,,,,Other,06-02-2017,1486310400,
1037,The University Of Toronto (UTIAS),Aerospace Engineering,PhD,Fall 2017,Accepted,,06-02-2017,1486310400,,,,,Other,06-02-2017,1486310400,
1038,"PhD, Cornell Univ",Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,,,,,International,06-02-2017,1486310400,"To the poster below: NEVER give up! New opportunities will come your way, as you keep FIGHTING!"
1039,Cornell University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,4.0,169.0,158.0,4.5,International,06-02-2017,1486310400,"Third rejection. I don't think I will get admission offer from any of the schools. Although I am sad, I know it's time to think about other options. Good luck to everyone."
1040,Cornell,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,3.5,147.0,170.0,3.0,International,06-02-2017,1486310400,first rejection. Good luck to others
1041,Cornell,Aerospace,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,,,,,International,06-02-2017,1486310400,
1042,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2017,Rejected,,06-02-2017,1486310400,3.82,166.0,167.0,5.5,American,06-02-2017,1486310400,Good luck to everyone else who applied.
1043,Princeton University,Aerospace Engineering,PhD,Fall 2017,Rejected,,19-01-2017,1484755200,3.77,163.0,170.0,4.0,International,06-02-2017,1486310400,Good luck
1044,"Purdue University,west Lafayette",Aeronautics And Astronautics,PhD,Fall 2017,Rejected,,31-01-2017,1485792000,3.2,152.0,166.0,3.5,International,04-02-2017,1486137600,"Asked to check status on application portal. Contacted POI, reason for rejection was lower GPA amongst applicants."
1045,University of Michigan (Ann Arbor),Aeronautics/Aerospace Engineering,PhD,Fall 2017,Accepted,,01-02-2017,1485878400,3.85,167.0,163.0,5.5,,04-02-2017,1486137600,several internships and publications.
1046,University Of Minnesota - Twin Cities (UMN),Aerospace Engineering And Mechanics,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,3.6,152.0,170.0,3.5,International,04-02-2017,1486137600,Received and email with admission offer and financial aid for the first year(TA). Should select a professor by the end of 1st year and from second year he will provide financial aid.
1047,Cornell,Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,,,,,American,04-02-2017,1486137600,
1048,Cornell Engineering,Aerospace And Mechanical Engineering,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,3.72,161.0,166.0,5.0,American,03-02-2017,1486051200,Offered full funding!
1049,Cornell,Aerospace Engineering,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,3.89,170.0,167.0,5.0,American,03-02-2017,1486051200,Full funding. Yay!
1050,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,3.81,155.0,162.0,4.0,American,03-02-2017,1486051200,Got accepted with full funding. Not interview
1051,University Of Minnesota - Twin Cities (UMN),Aerospace Engineering And Mechanics,PhD,Fall 2017,Accepted,,03-02-2017,1486051200,,158.0,170.0,4.0,Other,03-02-2017,1486051200,CGPA- 8.73 (Mechanical with minor in aerospace). Offered 50% Teaching assistantship
1052,Georgia  Institute Of Technology (Georgia Tech),Aerosoace Engineering,PhD,Fall 2017,Other,Other,,,,,,,International,03-02-2017,1486051200,"My application status says ""to dept for review"" but English proficiency status says ""Awaiting TOEFL"". I found from the website that if any part of the application is missing, we won't be able to see the decision. I have a degree from american university, therefore I am exempt from taking the TOEFL. I contacted the department but they did not response. Do you think this is a problem? I saw few decisions already being made my the department."
1053,McGill Universirty,Aerospace & Mechanical Engineering,PhD,Fall 2017,Interview,,,,,,,,International,02-02-2017,1485964800,"Interviewed by phone, waiting for further info."
1054,University Of Kansas (KU),Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,31-01-2017,1485792000,,,,,International,31-01-2017,1485792000,
1055,Illinois At Urbana Champaign (UIUC),Aerospace Engineering,PhD,Fall 2017,Rejected,,30-01-2017,1485705600,,156.0,170.0,3.0,International,30-01-2017,1485705600,Disappointed!
1056,"""University Of Washington",Aeronautical And Astronautical Engineering,PhD,Fall 2017,Rejected,,30-01-2017,1485705600,,,,,American,30-01-2017,1485705600,Accepted to terminal  masters here instead
1057,à¸µUniversity Of Southern California (USC),Aerospace And Mechanical Engineering,PhD,Fall 2017,Accepted,,27-01-2017,1485446400,3.56,165.0,170.0,4.5,American,28-01-2017,1485532800,Admitted with merit fellowship
1058,Stanford University,Aero / Astro,PhD,Fall 2017,Other,Other,,,,,,,International,26-01-2017,1485360000,"Official Documents Requests matter. They said that this was ""unusual"" and if my application shows complete then I not to worry. Someone please confirm."
1059,Stanford University,Aero / Astro,PhD,Fall 2017,Rejected,,26-01-2017,1485360000,3.6,159.0,170.0,4.5,American,26-01-2017,1485360000,Was told I had a solid chance. Extremely disappointed in myself. Best of luck to everyone else.
1060,Purdue University West Lafayette,Aerospace Engineering,PhD,Fall 2017,Accepted,,24-01-2017,1485187200,,,,,American,26-01-2017,1485360000,
1061,Georgia  Institute Of Technology (Georgia Tech),Aerospace,PhD,Fall 2017,Accepted,,25-01-2017,1485273600,3.75,158.0,167.0,,American,25-01-2017,1485273600,"Accepted with funding, 3 yrs research, 2 conf pubs"
1062,Purdue University,Aeronautics And Astronautics,PhD,Fall 2017,Accepted,,24-01-2017,1485187200,3.75,158.0,167.0,5.5,American,25-01-2017,1485273600,"Invited to grad recruitment in Feb
3 years research, 2 conf pubs"
1063,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,25-01-2017,1485273600,3.91,,,,International,25-01-2017,1485273600,"Expected, but still sad"
1064,University Of Minnesota - Twin Cities (UMN),Aerospace Engineering And Mechanics,PhD,Fall 2017,Accepted,,20-01-2017,1484841600,3.88,170.0,167.0,5.0,American,25-01-2017,1485273600,"Technically was informed that ""I will be receiving an offer."""
1065,â€ŒBoston University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Other,Other,,,,,,,International,24-01-2017,1485187200,"To the one who got accepted to the PhD program in Mechanical Engineering:

Congratulations and thank you for the information. Have you received any word on funding as yet? TA or RA or departmental fellowship?"
1066,Purdue,Aerospace Systems,PhD,Fall 2017,Accepted,,24-01-2017,1485187200,3.98,159.0,160.0,4.5,American,24-01-2017,1485187200,Found out in email inviting me to grad recruitment event
1067,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Other,Other,,,3.81,155.0,168.0,3.0,International,24-01-2017,1485187200,"To the post below with waitlist, did you receive the notification by email? (Still got nothing yet)"
1068,Princeton University,Aerospace And Mechanical Engineering,PhD,Fall 2017,Accepted,,18-01-2017,1484668800,3.8,160.0,169.0,3.0,International,23-01-2017,1485100800,
1069,Arizona State  University,Aerospace And Mechanical Engineering,PhD,Fall 2017,Interview,,,,,,,,International,23-01-2017,1485100800,Waiting for further notification.
1070,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Other,Other,,,,,,,International,22-01-2017,1485014400,"To the post below, I did not hear anything either from the graduate school"
1071,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Other,Other,,,3.81,168.0,155.0,3.0,International,22-01-2017,1485014400,
1072,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Other,Other,,,3.0,160.0,155.0,3.0,International,22-01-2017,1485014400,Anyone else who haven't receive any notification yet?
1073,Princeton University,Aeronautics/Aerospace Engineering,PhD,Fall 2017,Rejected,,19-01-2017,1484755200,4.0,158.0,169.0,4.5,International,22-01-2017,1485014400,
1074,University of Michigan (Ann Arbor),Aeronautics & Astronautics,PhD,Fall 2017,Accepted,,20-01-2017,1484841600,3.8,163.0,166.0,5.5,American,21-01-2017,1484928000,
1075,Stanford University,Aero & Astro,PhD,Fall 2017,Other,Other,,,,,,,International,20-01-2017,1484841600,"Based on the previous years information, they release the admission list within two days. I think  today they released majority them."
1076,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,19-01-2017,1484755200,4.0,160.0,168.0,4.0,International,19-01-2017,1484755200,
1077,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,19-01-2017,1484755200,,,,,International,19-01-2017,1484755200,
1078,â€ŒBoston University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Interview,,,,3.55,159.0,164.0,3.5,American,19-01-2017,1484755200,2 years research exp.grad prep program.
1079,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,19-01-2017,1484755200,3.55,159.0,164.0,3.5,American,19-01-2017,1484755200,2 years research exp. grad prep program.
1080,Princeton University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Rejected,,19-01-2017,1484755200,,,,,International,19-01-2017,1484755200,
1081,UC Berkeley,Aerospace & Mechanical Engineering,PhD,Fall 2017,Interview,,,,3.9,,,,American,15-01-2017,1484409600,Invited to preview weekend in mid January.
1082,Colorado University - Boulder,Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,10-01-2017,1483977600,3.9,,,,American,15-01-2017,1484409600,
1083,â€ŒBoston University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,13-01-2017,1484236800,3.9,162.0,167.0,4.5,American,15-01-2017,1484409600,Offered the Dean's Fellowship. More money than most other programs average stipend. Woohoo!
1084,Rochester University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,12-01-2017,1484150400,2.4,158.0,160.0,3.5,International,12-01-2017,1484150400,"2.4 undergrad 3.4 Grad GPA - 2 publications, 4 years research experience"
1085,Purude University,Aerospace & Mechanical Engineering,PhD,Fall 2017,Accepted,,11-01-2017,1484064000,,,,,American,11-01-2017,1484064000,Contacted professor prior to applying
1086,The University Of Kansas,Aeronautics/Aerospace,PhD,Fall 2017,Accepted,,03-01-2017,1483372800,,,,,American,05-01-2017,1483545600,
1087,The University Of Alabama (Tuscaloosa),Aerospace Engineering And Mechanics,PhD,Fall 2016,Accepted,,16-12-2016,1481817600,3.97,159.0,170.0,5.0,American,26-12-2016,1482681600,
1088,GaTech (Georgia Institute Of Technology),Aerosoace Engineering,PhD,Fall 2016,Accepted,,22-12-2016,1482336000,,,,,American,23-12-2016,1482422400,
1089,Gatech (Georgia Tech),Aerospace Engineering,PhD,Fall 2016,Accepted,,22-12-2016,1482336000,3.92,169.0,170.0,5.5,American,22-12-2016,1482336000,
1090,Georgia  Institute Of Technology (Georgia Tech),Aerospace Engineering (AE),PhD,Fall 2016,Accepted,,21-12-2016,1482249600,3.85,156.0,166.0,4.0,International,21-12-2016,1482249600,No information on funding yet
1091,Iowa Sate University,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Accepted,,10-11-2016,1478707200,3.3,,,,American,15-11-2016,1479139200,"I emailed the professor I wished to work with and was notified promptly that I would be admitted to the program. Have two solid years of research experience in astrophysics and mechanical engineering, plus industry/internship experience. Involved in three student organizations during my undergraduate years."
1092,Ohio State University,Aeronautical And Astronautical Engineering,PhD,Fall 2016,Accepted,,25-10-2016,1477324800,3.8,166.0,163.0,5.5,American,03-11-2016,1478102400,
1093,Purdue University West Lafayette,Aeronautics & Astronautics,PhD,Fall 2016,Accepted,,14-09-2016,1473782400,3.8,166.0,163.0,5.5,American,03-11-2016,1478102400,
1094,Virginia Polytechnic And State University (Virginia Tech),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Accepted,,14-06-2016,1465833600,3.62,,,,International,15-06-2016,1465920000,"Got an admit offer, this late. :o I have got no other offers, so going to be accepting it. Don't know if I'll have time for the VISA stuff and all."
1095,Rutgers,Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,,25-05-2016,1464105600,Submitted application 11 th Jan 2016 .no decision yet .will they gv a decision or is it rejected ?anybody similiar?
1096,University Of Toronto Institute For Aerospace Studies (UTIAS),Aerospace Engineering,PhD,Fall 2016,Rejected,,16-05-2016,1463328000,,,,,International,16-05-2016,1463328000,From SUT :(
1097,University of Michigan (Ann Arbor),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,11-05-2016,1462896000,3.97,151.0,170.0,3.0,International,11-05-2016,1462896000,"From AUT, Iran"
1098,The University Of Toronto (UTIAS),Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,09-05-2016,1462723200,"Does anyone have news about UTIAS? 22th of April has passed, and the university does not reply yo emails."
1099,Massachusetts Institue Of Technology (mit),Aero & Astro,PhD,Fall 2016,Accepted,,13-04-2016,1460476800,,159.0,170.0,4.0,International,04-05-2016,1462291200,
1100,Virginia Tech Blacksburg Campus,Aerospace Engineering,PhD,Fall 2016,Rejected,,04-05-2016,1462291200,3.3,156.0,168.0,3.0,International,04-05-2016,1462291200,After all the shenanigans of making me send official transcripts and bank statements finally got rejected.
1101,The University Of Virginia (UVA),Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,Other,04-05-2016,1462291200,Anybody heard from University of Virginia Dept. of Mechanical and Aerospace Engineering for PhD in Aerospace Engineering?
1102,UCR University Of California Riverside,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,02-05-2016,1462118400,,,,,Other,02-05-2016,1462118400,
1103,University Of Notre Dame (UND),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,29-04-2016,1461859200,3.78,161.0,165.0,4.5,International,02-05-2016,1462118400,
1104,Carnegie  Mellon University (CMU),Aerospace And Mechanical Engineering,PhD,Fall 2016,Wait listed,,,,,,,,International,02-05-2016,1462118400,
1105,University Of Notre Dame,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,29-04-2016,1461859200,,,,,International,01-05-2016,1462032000,
1106,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,01-05-2016,1462032000,"Sorry for the late reply, dude! I had applied for BME and had got a reject, asked my files to be transfered to Mech and mailed my POI to consider it on April 15."
1107,Penn State (PSU),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Accepted,,15-03-2016,1457971200,3.84,,,,International,27-04-2016,1461686400,"To the poster below, Yes i got funding  .. was initially admitted without funding.
Had to contact POI for funding.

Initial funding means total amount for first year"
1108,Rutgers University,Aeronautics & Astronautics,PhD,Fall 2016,Accepted,,29-03-2016,1459180800,3.9,,,,American,26-04-2016,1461600000,"E/E,  VG/E, E/E  found out on my Birthday :)"
1109,Cornell,Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,26-04-2016,1461600000,"To the post below, during this time period (4.15-4.26), did you contact your POI or contact the graduate coordinator? Or the POI contact you?
Congratulations! Thanks for you information."
1110,Cornell,Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,26-04-2016,1461600000,3.84,163.0,163.0,3.5,International,26-04-2016,1461600000,"mail from POI, offer in Theoretical and Applied mechanics, have 2 journal papers, one in revision, one just submitted, gpa is grad from US, 2 yrs of work ex in a related field, 3 yrs of masters research"
1111,UC Irvine,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,26-04-2016,1461600000,,,,,International,26-04-2016,1461600000,"what the F ??
what are they thinking about them selves ?"
1112,Penn State(PSU),Aeronautics/Aerospace,PhD,Fall 2016,Accepted,,16-03-2016,1458057600,,,,,International,26-04-2016,1461600000,"To the posters below, did any of you hear of any funding.....? Or any of you going for PhD aerospace without funding, also what does initial funding mean?"
1113,University Of California Irvine (UC Irvine),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,26-04-2016,1461600000,,,,,International,26-04-2016,1461600000,
1114,Purdue,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,Other,25-04-2016,1461513600,Has anyone heard back from them?
1115,Tamu (Texas A&M),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,3.62,160.0,168.0,3.5,International,24-04-2016,1461427200,It seems like applying was just a waste of money. Can't even send a reject or reply to mails asking for my status. This goes for the aero dept of University of Maryland and TAMU both.
1116,Virginia Polytechnic And State University (Virginia Tech),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,23-04-2016,1461340800,"To the poster who got phd admit below. I too got amail asking for financial documents, but I'm pretty sure I won't be able to fund myself from my home country or sponsors. Do I wait or submit only the initial documents (passport scan) and form without filling up funding info section?"
1117,Virginia Tech,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,American,23-04-2016,1461340800,"To the poster below, I got the admit after I submitted my documents"
1118,Virginia Tech,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Accepted,,22-04-2016,1461254400,3.7,155.0,155.0,3.5,International,22-04-2016,1461254400,I got an acceptance email today after asking for my financial documents.  No word on funding!
1119,Virginia Tech,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,3.7,,,,International,22-04-2016,1461254400,Has anyone heard back from them? I got an email asking for my immigration and financial documents. Should I consider it positive?
1120,Texas A&M (College Station),Aerospace Engg,PhD,Fall 2016,Accepted,,08-04-2016,1460044800,,165.0,170.0,,International,19-04-2016,1460995200,To the poster below: Check with the professors you had applied to. In my case somehow my prospective adviser did not receive my application documents (they said my CV went missing). Mailed to inquire about my status  from the Professor and got an admit within a week days.
1121,TAMU (Texas A & M University) College Station,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,19-04-2016,1460995200,Haven't yet heard from this dept and univ! What is going on???? Is it futile to wait?
1122,GaTech (Georgia Institute Of Technology),Aerospace,PhD,Fall 2016,Other,Other,,,,,,,International,19-04-2016,1460995200,Have they released all the admits???
1123,University of Michigan (Ann Arbor),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,15-04-2016,1460649600,3.97,151.0,170.0,3.0,International,15-04-2016,1460649600,"So late...
From AUT, IRAN"
1124,University Of Toronto Institute For Aerospace Studies (UTIAS),Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,15-04-2016,1460649600,"To the poster below:
The university sent this email to me.
We continue to review our application files and final decisions will be made around April 22nd."
1125,"California, Irvine (UCI)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,14-04-2016,1460563200,,,,,International,14-04-2016,1460563200,
1126,Penn State (PSU) University Park,Aerospace Eng,PhD,Fall 2016,Accepted,,07-04-2016,1459958400,3.85,157.0,170.0,4.0,International,14-04-2016,1460563200,Was accepted without funding initially.. Contacted prof... Got RA 2200$ per month :D :D
1127,University of Michigan (Ann Arbor),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,13-04-2016,1460476800,"To the post: Are there anyone else who have not received a decision from Umich AE? I applied to the PhD program and have not had an interview, now only hope for an admission to the MSE program instead."
1128,GaTech (Georgia Institute Of Technology),Aeronautics/Aerospace,PhD,Fall 2016,Rejected,,11-04-2016,1460304000,3.4,156.0,159.0,3.5,International,11-04-2016,1460304000,Rejected due to lack of funding
1129,TAMU (Texas A & M University),Aerospace Engineering,PhD,Fall 2016,Other,Other,,,3.62,,,,International,11-04-2016,1460304000,Has anybody heard any decision from this dept for phd?
1130,The University Of Wisconsin - Madison,Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,,06-04-2016,1459872000,I applied Jan 11 please let me know no decision means till which date I have to wait like till others reject  or are there ppl on waitlist?
1131,Rutgers,Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,,06-04-2016,1459872000,I applied Jan 11 please let me know no decision means till which date I have to wait like till others reject  or are there ppl on waitlist?
1132,GaTech (Georgia Institute Of Technology),Aerospace,PhD,Fall 2016,Other,Other,,,,,,,International,05-04-2016,1459785600,My status has changed from 'To Dept. For Review' to 'Dept. decision made'  but I haven't received any communication from the university. Is it a reject?Does anybody else have the same status?
1133,University of Washington,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Rejected,,01-04-2016,1459440000,,,,,,02-04-2016,1459526400,
1134,The University Of Tennessee Knoxville,Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,01-04-2016,1459440000,3.71,142.0,170.0,2.5,International,01-04-2016,1459440000,from SUT
1135,Gatech (Georgia Tech),Aerospace Engineering,PhD,Fall 2016,Rejected,,01-04-2016,1459440000,,,,,International,01-04-2016,1459440000,
1136,The University Of Notre Dame,Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,31-03-2016,1459353600,,,,,American,31-03-2016,1459353600,
1137,UC Irvine (UCI),Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,31-03-2016,1459353600,,,,,International,31-03-2016,1459353600,
1138,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2016,Rejected,,30-03-2016,1459267200,,,,,International,31-03-2016,1459353600,
1139,Georgia  Institute Of Technology (Gatech Georgia Tech),Aerospace Engineering,PhD,Fall 2016,Accepted,,29-03-2016,1459180800,,147.0,166.0,3.5,International,31-03-2016,1459353600,"Had a skype call with the professor on March 2nd. 
Taking it!"
1140,Stanford University,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Rejected,,25-03-2016,1458835200,,,,,,29-03-2016,1459180800,
1141,California Institute of Technology,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Rejected,,04-03-2016,1457020800,,,,,,29-03-2016,1459180800,
